account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_x,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag_y,billing_frequency,auto_renew_flag,total_usage_count,total_usage_seconds,total_errors,total_tickets,avg_resolution_time,avg_csat,churn_date,reason_code
A-396e5f,Company_30,Cybersecurity,CA,10/02/2024,other,Enterprise,2,FALSE,FALSE,S-3ae8d8,10/02/2024,,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,monthly,TRUE,43,10135,0,5,24.8,4,11/30/2024,features
A-45ce7a,Company_31,FinTech,US,7/23/2023,ads,Enterprise,16,FALSE,FALSE,S-643ccd,9/30/2024,,Basic,16,304,3648,FALSE,FALSE,FALSE,FALSE,annual,FALSE,72,25759,4,5,45.4,3.666666667,,
A-45ce7a,Company_31,FinTech,US,7/23/2023,ads,Enterprise,16,FALSE,FALSE,S-ec0efa,04/04/2024,,Basic,22,418,5016,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,55,19990,1,5,45.4,3.666666667,,
A-45ce7a,Company_31,FinTech,US,7/23/2023,ads,Enterprise,16,FALSE,FALSE,S-92e1fc,4/13/2024,,Pro,16,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE,21,2163,2,5,45.4,3.666666667,,
A-45ce7a,Company_31,FinTech,US,7/23/2023,ads,Enterprise,16,FALSE,FALSE,S-41128b,11/13/2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,62,18958,2,5,45.4,3.666666667,,
A-45ce7a,Company_31,FinTech,US,7/23/2023,ads,Enterprise,16,FALSE,FALSE,S-6ce794,2/20/2024,,Basic,18,342,4104,FALSE,TRUE,FALSE,FALSE,monthly,FALSE,93,28203,11,5,45.4,3.666666667,,
A-45ce7a,Company_31,FinTech,US,7/23/2023,ads,Enterprise,16,FALSE,FALSE,S-453f00,8/18/2023,5/20/2024,Pro,16,784,9408,FALSE,TRUE,TRUE,TRUE,monthly,TRUE,54,10994,3,5,45.4,3.666666667,,
A-45ce7a,Company_31,FinTech,US,7/23/2023,ads,Enterprise,16,FALSE,FALSE,S-fcb954,3/19/2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,annual,TRUE,67,18911,7,5,45.4,3.666666667,,
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-69937b,08/08/2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,annual,FALSE,29,8023,0,3,43,3,7/13/2024,competitor
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-69937b,08/08/2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,annual,FALSE,29,8023,0,3,43,3,09/01/2024,features
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-7d55dc,09/01/2024,,Enterprise,30,5970,71640,FALSE,FALSE,FALSE,FALSE,annual,TRUE,47,12386,6,3,43,3,7/13/2024,competitor
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-7d55dc,09/01/2024,,Enterprise,30,5970,71640,FALSE,FALSE,FALSE,FALSE,annual,TRUE,47,12386,6,3,43,3,09/01/2024,features
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-711820,09/02/2024,,Basic,49,931,11172,FALSE,FALSE,FALSE,FALSE,annual,FALSE,65,18921,6,3,43,3,7/13/2024,competitor
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-711820,09/02/2024,,Basic,49,931,11172,FALSE,FALSE,FALSE,FALSE,annual,FALSE,65,18921,6,3,43,3,09/01/2024,features
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-d50f1d,07/02/2024,,Basic,29,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,79,18837,3,3,43,3,7/13/2024,competitor
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-d50f1d,07/02/2024,,Basic,29,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,79,18837,3,3,43,3,09/01/2024,features
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-39a28e,12/26/2024,,Enterprise,14,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE,63,16478,0,3,43,3,7/13/2024,competitor
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-39a28e,12/26/2024,,Enterprise,14,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE,63,16478,0,3,43,3,09/01/2024,features
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-8e3b74,11/06/2024,,Enterprise,29,5771,69252,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,45,12583,0,3,43,3,7/13/2024,competitor
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-8e3b74,11/06/2024,,Enterprise,29,5771,69252,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,45,12583,0,3,43,3,09/01/2024,features
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-7f219a,9/28/2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,51,21984,1,3,43,3,7/13/2024,competitor
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-7f219a,9/28/2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,51,21984,1,3,43,3,09/01/2024,features
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-bbe998,07/01/2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,annual,TRUE,36,5504,4,3,43,3,7/13/2024,competitor
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-bbe998,07/01/2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,annual,TRUE,36,5504,4,3,43,3,09/01/2024,features
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-6b534f,12/31/2024,,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,72,23768,4,3,43,3,7/13/2024,competitor
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-6b534f,12/31/2024,,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,72,23768,4,3,43,3,09/01/2024,features
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-42daaa,08/07/2024,,Basic,77,1463,17556,FALSE,FALSE,FALSE,FALSE,annual,FALSE,64,14759,1,3,43,3,7/13/2024,competitor
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-42daaa,08/07/2024,,Basic,77,1463,17556,FALSE,FALSE,FALSE,FALSE,annual,FALSE,64,14759,1,3,43,3,09/01/2024,features
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-101401,12/05/2024,,Pro,58,2842,34104,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,100,33686,7,3,43,3,7/13/2024,competitor
A-08e34e,Company_32,EdTech,US,6/27/2024,event,Basic,14,FALSE,TRUE,S-101401,12/05/2024,,Pro,58,2842,34104,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,100,33686,7,3,43,3,09/01/2024,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-e51242,11/13/2023,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,TRUE,62,28639,3,6,23.66666667,4,07/12/2023,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-426f2f,03/08/2024,,Enterprise,3,597,7164,FALSE,FALSE,FALSE,FALSE,annual,TRUE,14,3266,3,6,23.66666667,4,07/12/2023,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-43cd30,05/01/2024,,Basic,37,0,0,TRUE,TRUE,FALSE,FALSE,annual,FALSE,68,24845,2,6,23.66666667,4,07/12/2023,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-d7c21d,12/17/2024,,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,48,12610,3,6,23.66666667,4,07/12/2023,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-87e8d3,08/07/2023,,Enterprise,4,796,9552,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,98,41045,4,6,23.66666667,4,07/12/2023,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-98126d,09/09/2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,14,2826,0,6,23.66666667,4,07/12/2023,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-8fd62c,3/27/2024,,Enterprise,2,398,4776,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,85,24209,4,6,23.66666667,4,07/12/2023,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-b362a5,10/17/2023,,Basic,44,836,10032,FALSE,FALSE,FALSE,FALSE,annual,TRUE,55,10914,0,6,23.66666667,4,07/12/2023,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-2eb247,02/01/2024,06/09/2024,Enterprise,25,4975,59700,FALSE,FALSE,FALSE,TRUE,monthly,TRUE,32,6593,0,6,23.66666667,4,07/12/2023,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-101324,9/29/2023,,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,63,14807,5,6,23.66666667,4,07/12/2023,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-da2f0b,08/10/2024,,Enterprise,12,2388,28656,FALSE,TRUE,FALSE,FALSE,annual,TRUE,94,20313,2,6,23.66666667,4,07/12/2023,features
A-8145a0,Company_33,Cybersecurity,AU,4/25/2023,partner,Basic,2,TRUE,FALSE,S-40adae,1/26/2024,,Basic,10,190,2280,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,60,10110,1,6,23.66666667,4,07/12/2023,features
A-bad8c1,Company_34,FinTech,AU,03/01/2023,organic,Basic,7,FALSE,FALSE,S-ea71b5,12/12/2023,,Enterprise,10,0,0,TRUE,TRUE,FALSE,FALSE,annual,TRUE,82,20809,2,1,27,4,10/04/2023,unknown
A-bad8c1,Company_34,FinTech,AU,03/01/2023,organic,Basic,7,FALSE,FALSE,S-a80c62,2/22/2024,,Enterprise,12,2388,28656,FALSE,TRUE,FALSE,FALSE,monthly,TRUE,33,9711,2,1,27,4,10/04/2023,unknown
A-bad8c1,Company_34,FinTech,AU,03/01/2023,organic,Basic,7,FALSE,FALSE,S-6bdda7,06/03/2024,,Pro,37,1813,21756,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,76,28360,1,1,27,4,10/04/2023,unknown
A-bad8c1,Company_34,FinTech,AU,03/01/2023,organic,Basic,7,FALSE,FALSE,S-55aa8a,11/15/2023,,Pro,60,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE,64,20654,4,1,27,4,10/04/2023,unknown
A-bad8c1,Company_34,FinTech,AU,03/01/2023,organic,Basic,7,FALSE,FALSE,S-371662,06/12/2023,,Pro,54,2646,31752,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,44,16550,2,1,27,4,10/04/2023,unknown
A-bad8c1,Company_34,FinTech,AU,03/01/2023,organic,Basic,7,FALSE,FALSE,S-c9a968,3/21/2024,,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,52,19737,0,1,27,4,10/04/2023,unknown
A-bad8c1,Company_34,FinTech,AU,03/01/2023,organic,Basic,7,FALSE,FALSE,S-ddbad0,9/16/2023,,Basic,42,798,9576,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,34,9854,0,1,27,4,10/04/2023,unknown
A-44dc83,Company_35,EdTech,FR,05/12/2024,other,Basic,5,FALSE,FALSE,S-fe3b71,9/24/2024,,Enterprise,37,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE,52,16461,2,7,40.85714286,4.6,11/29/2024,unknown
A-44dc83,Company_35,EdTech,FR,05/12/2024,other,Basic,5,FALSE,FALSE,S-a9e864,9/24/2024,,Basic,17,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,56,16441,6,7,40.85714286,4.6,11/29/2024,unknown
A-44dc83,Company_35,EdTech,FR,05/12/2024,other,Basic,5,FALSE,FALSE,S-df3e3d,11/26/2024,,Enterprise,13,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,51,16247,1,7,40.85714286,4.6,11/29/2024,unknown
A-44dc83,Company_35,EdTech,FR,05/12/2024,other,Basic,5,FALSE,FALSE,S-90a2c8,6/17/2024,,Basic,24,456,5472,FALSE,FALSE,FALSE,FALSE,annual,TRUE,89,31970,4,7,40.85714286,4.6,11/29/2024,unknown
A-f446b6,Company_36,DevTools,DE,05/12/2023,ads,Pro,5,TRUE,FALSE,S-19b415,5/28/2023,,Basic,30,570,6840,FALSE,FALSE,FALSE,FALSE,annual,TRUE,21,10364,1,8,30.75,4.25,,
A-f446b6,Company_36,DevTools,DE,05/12/2023,ads,Pro,5,TRUE,FALSE,S-3ab534,01/07/2024,,Enterprise,18,3582,42984,FALSE,FALSE,FALSE,FALSE,annual,FALSE,34,10518,2,8,30.75,4.25,,
A-f446b6,Company_36,DevTools,DE,05/12/2023,ads,Pro,5,TRUE,FALSE,S-998ec2,4/17/2024,,Basic,5,95,1140,FALSE,FALSE,FALSE,FALSE,annual,TRUE,75,23967,5,8,30.75,4.25,,
A-f446b6,Company_36,DevTools,DE,05/12/2023,ads,Pro,5,TRUE,FALSE,S-127844,02/11/2024,,Enterprise,7,1393,16716,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,34,13436,2,8,30.75,4.25,,
A-f446b6,Company_36,DevTools,DE,05/12/2023,ads,Pro,5,TRUE,FALSE,S-54a3ed,7/21/2024,,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,62,28326,9,8,30.75,4.25,,
A-f446b6,Company_36,DevTools,DE,05/12/2023,ads,Pro,5,TRUE,FALSE,S-e4b8fd,4/25/2024,,Pro,53,2597,31164,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,38,4915,2,8,30.75,4.25,,
A-f446b6,Company_36,DevTools,DE,05/12/2023,ads,Pro,5,TRUE,FALSE,S-f53776,09/06/2023,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,43,18904,5,8,30.75,4.25,,
A-f446b6,Company_36,DevTools,DE,05/12/2023,ads,Pro,5,TRUE,FALSE,S-57800a,09/08/2024,,Basic,5,95,1140,FALSE,FALSE,FALSE,FALSE,annual,TRUE,26,7020,0,8,30.75,4.25,,
A-f446b6,Company_36,DevTools,DE,05/12/2023,ads,Pro,5,TRUE,FALSE,S-f7b2fc,7/25/2024,10/13/2024,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,TRUE,monthly,TRUE,43,10065,5,8,30.75,4.25,,
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-49aa80,12/22/2024,12/30/2024,Pro,3,147,1764,FALSE,FALSE,TRUE,TRUE,monthly,TRUE,92,30430,6,4,64,4,11/12/2024,pricing
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-feb4b0,07/12/2024,,Enterprise,10,1990,23880,FALSE,FALSE,FALSE,FALSE,annual,TRUE,34,14274,3,4,64,4,11/12/2024,pricing
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-bdd5df,7/18/2024,,Enterprise,25,4975,59700,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,76,15547,4,4,64,4,11/12/2024,pricing
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-d4a76b,9/23/2024,,Basic,29,551,6612,FALSE,TRUE,FALSE,FALSE,monthly,TRUE,51,20982,3,4,64,4,11/12/2024,pricing
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-c45df0,11/15/2024,,Enterprise,3,597,7164,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,95,25335,6,4,64,4,11/12/2024,pricing
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-106283,7/27/2024,,Enterprise,23,4577,54924,FALSE,FALSE,FALSE,FALSE,annual,TRUE,66,27878,5,4,64,4,11/12/2024,pricing
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-c23126,10/31/2024,,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,annual,FALSE,49,17187,8,4,64,4,11/12/2024,pricing
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-a50803,12/23/2024,,Basic,66,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,70,21912,8,4,64,4,11/12/2024,pricing
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-0e12d4,08/02/2024,,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,44,9112,2,4,64,4,11/12/2024,pricing
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-0802a4,8/24/2024,,Pro,79,3871,46452,FALSE,FALSE,FALSE,FALSE,annual,TRUE,46,12505,3,4,64,4,11/12/2024,pricing
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-646813,9/14/2024,,Enterprise,14,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE,39,2946,3,4,64,4,11/12/2024,pricing
A-a45270,Company_37,HealthTech,US,6/24/2024,ads,Enterprise,3,FALSE,FALSE,S-617065,10/01/2024,,Enterprise,3,597,7164,FALSE,TRUE,FALSE,FALSE,annual,TRUE,71,24474,2,4,64,4,11/12/2024,pricing
A-854864,Company_38,FinTech,IN,12/07/2024,event,Enterprise,20,FALSE,FALSE,S-bbafad,12/27/2024,12/30/2024,Basic,20,380,4560,FALSE,FALSE,FALSE,TRUE,annual,TRUE,42,12879,0,5,44.2,4.8,12/24/2024,support
A-854864,Company_38,FinTech,IN,12/07/2024,event,Enterprise,20,FALSE,FALSE,S-b32512,12/25/2024,,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,58,12452,6,5,44.2,4.8,12/24/2024,support
A-854864,Company_38,FinTech,IN,12/07/2024,event,Enterprise,20,FALSE,FALSE,S-676254,12/31/2024,,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,annual,TRUE,63,21875,2,5,44.2,4.8,12/24/2024,support
A-854864,Company_38,FinTech,IN,12/07/2024,event,Enterprise,20,FALSE,FALSE,S-3d6100,12/24/2024,,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,annual,TRUE,36,13956,0,5,44.2,4.8,12/24/2024,support
A-854864,Company_38,FinTech,IN,12/07/2024,event,Enterprise,20,FALSE,FALSE,S-6c625e,12/15/2024,,Pro,91,4459,53508,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,24,8302,0,5,44.2,4.8,12/24/2024,support
A-854864,Company_38,FinTech,IN,12/07/2024,event,Enterprise,20,FALSE,FALSE,S-6d4050,12/09/2024,,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,25,4053,2,5,44.2,4.8,12/24/2024,support
A-1b7577,Company_39,Cybersecurity,US,10/27/2024,other,Pro,4,FALSE,FALSE,S-dd3b36,11/26/2024,12/06/2024,Basic,4,76,912,FALSE,FALSE,FALSE,TRUE,monthly,TRUE,72,23726,2,5,27.2,4,,
A-1b7577,Company_39,Cybersecurity,US,10/27/2024,other,Pro,4,FALSE,FALSE,S-009027,10/28/2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,TRUE,54,19903,1,5,27.2,4,,
A-1b7577,Company_39,Cybersecurity,US,10/27/2024,other,Pro,4,FALSE,FALSE,S-001561,12/12/2024,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,annual,TRUE,48,21604,3,5,27.2,4,,
A-1b7577,Company_39,Cybersecurity,US,10/27/2024,other,Pro,4,FALSE,FALSE,S-467d4a,11/14/2024,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,annual,TRUE,55,13970,2,5,27.2,4,,
A-1b7577,Company_39,Cybersecurity,US,10/27/2024,other,Pro,4,FALSE,FALSE,S-af430c,12/29/2024,,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,48,14125,3,5,27.2,4,,
A-1b7577,Company_39,Cybersecurity,US,10/27/2024,other,Pro,4,FALSE,FALSE,S-396a83,11/28/2024,,Enterprise,4,796,9552,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,85,22737,8,5,27.2,4,,
A-1b7577,Company_39,Cybersecurity,US,10/27/2024,other,Pro,4,FALSE,FALSE,S-94fa70,12/30/2024,,Pro,41,2009,24108,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,71,17982,0,5,27.2,4,,
A-1b7577,Company_39,Cybersecurity,US,10/27/2024,other,Pro,4,FALSE,FALSE,S-06770c,11/15/2024,,Basic,81,1539,18468,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,55,18579,6,5,27.2,4,,
A-1b7577,Company_39,Cybersecurity,US,10/27/2024,other,Pro,4,FALSE,FALSE,S-f932c0,11/02/2024,,Basic,14,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,41,10055,1,5,27.2,4,,
A-1b7577,Company_39,Cybersecurity,US,10/27/2024,other,Pro,4,FALSE,FALSE,S-5bbb53,12/03/2024,,Pro,4,196,2352,FALSE,FALSE,FALSE,FALSE,annual,TRUE,78,19737,5,5,27.2,4,,
A-1b7577,Company_39,Cybersecurity,US,10/27/2024,other,Pro,4,FALSE,FALSE,S-d91f4c,11/15/2024,11/15/2024,Basic,10,190,2280,FALSE,FALSE,TRUE,TRUE,monthly,TRUE,40,13180,2,5,27.2,4,,
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-d02277,06/11/2024,,Enterprise,92,18308,219696,FALSE,TRUE,FALSE,FALSE,monthly,TRUE,64,15999,0,4,20,4,11/25/2024,features
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-d02277,06/11/2024,,Enterprise,92,18308,219696,FALSE,TRUE,FALSE,FALSE,monthly,TRUE,64,15999,0,4,20,4,1/14/2024,unknown
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-afea79,8/16/2024,,Pro,32,1568,18816,FALSE,TRUE,FALSE,FALSE,annual,FALSE,57,20082,2,4,20,4,11/25/2024,features
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-afea79,8/16/2024,,Pro,32,1568,18816,FALSE,TRUE,FALSE,FALSE,annual,FALSE,57,20082,2,4,20,4,1/14/2024,unknown
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-22365f,06/11/2023,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,annual,TRUE,81,24923,9,4,20,4,11/25/2024,features
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-22365f,06/11/2023,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,annual,TRUE,81,24923,9,4,20,4,1/14/2024,unknown
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-597873,07/09/2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,89,23955,7,4,20,4,11/25/2024,features
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-597873,07/09/2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,89,23955,7,4,20,4,1/14/2024,unknown
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-62af97,6/30/2023,,Pro,46,2254,27048,FALSE,FALSE,FALSE,FALSE,annual,FALSE,52,15123,1,4,20,4,11/25/2024,features
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-62af97,6/30/2023,,Pro,46,2254,27048,FALSE,FALSE,FALSE,FALSE,annual,FALSE,52,15123,1,4,20,4,1/14/2024,unknown
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-1883dc,2/28/2024,,Basic,56,1064,12768,FALSE,FALSE,FALSE,FALSE,annual,TRUE,34,5593,1,4,20,4,11/25/2024,features
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-1883dc,2/28/2024,,Basic,56,1064,12768,FALSE,FALSE,FALSE,FALSE,annual,TRUE,34,5593,1,4,20,4,1/14/2024,unknown
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-e5bed6,11/23/2024,,Pro,58,2842,34104,FALSE,FALSE,FALSE,FALSE,annual,TRUE,41,10381,5,4,20,4,11/25/2024,features
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-e5bed6,11/23/2024,,Pro,58,2842,34104,FALSE,FALSE,FALSE,FALSE,annual,TRUE,41,10381,5,4,20,4,1/14/2024,unknown
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-00866d,10/31/2023,,Basic,32,608,7296,FALSE,FALSE,FALSE,FALSE,annual,TRUE,37,1955,2,4,20,4,11/25/2024,features
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-00866d,10/31/2023,,Basic,32,608,7296,FALSE,FALSE,FALSE,FALSE,annual,TRUE,37,1955,2,4,20,4,1/14/2024,unknown
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-3a57be,5/15/2024,,Pro,32,1568,18816,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,93,37559,8,4,20,4,11/25/2024,features
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-3a57be,5/15/2024,,Pro,32,1568,18816,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,93,37559,8,4,20,4,1/14/2024,unknown
A-05f0e5,Company_40,FinTech,US,05/04/2023,partner,Basic,32,FALSE,FALSE,S-0ab9fb,10/22/2024,,Pro,65,3185,38220,FALSE,FALSE,FALSE,FALSE,annual,TRUE,25,11063,2,4,20,4,11/25/2024,features
